WRIST_X,WRIST_Y,WRIST_Z,Letter,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z
0.5415983200073242,0.8498706817626953,-8.504464972247661e-07,a,0.4636184573173523,0.774700403213501,-0.030145591124892235,0.42064306139945984,0.5687829256057739,-0.035950809717178345,0.4115200638771057,0.4049224257469177,-0.044420648366212845,0.4037396311759949,0.29215842485427856,-0.04479397460818291,0.46872085332870483,0.4229958951473236,0.013155830092728138,0.46169233322143555,0.25742095708847046,-0.025873756036162376,0.45229172706604004,0.36346912384033203,-0.048216406255960464,0.4580633342266083,0.461540162563324,-0.05575253441929817,0.5161337852478027,0.424944132566452,0.013405697420239449,0.5147103071212769,0.2598652243614197,-0.027730192989110947,0.49592822790145874,0.3894749879837036,-0.037761472165584564,0.4986979365348816,0.4883449673652649,-0.03103727102279663,0.5643379092216492,0.44623127579689026,0.00376881449483335,0.5716724991798401,0.28133246302604675,-0.03367997705936432,0.5447356700897217,0.3959977626800537,-0.026045462116599083,0.5401865243911743,0.4903184175491333,-0.008146015927195549,0.6142400503158569,0.4849094748497009,-0.010433926247060299,0.6150758862495422,0.3582388460636139,-0.03574548661708832,0.5868600606918335,0.41764774918556213,-0.03306380286812782,0.5777300596237183,0.4910230338573456,-0.022795015946030617
0.5457286238670349,0.8736497163772583,-8.973497642728034e-07,a,0.46627795696258545,0.7918977737426758,-0.03423804044723511,0.4265233278274536,0.5782244205474854,-0.04173211753368378,0.4203053116798401,0.40834927558898926,-0.05138375610113144,0.4104830026626587,0.2936735153198242,-0.052152689546346664,0.4711788296699524,0.43308377265930176,0.008390955626964569,0.470167875289917,0.26261767745018005,-0.03229230269789696,0.46106237173080444,0.3795459270477295,-0.05528696998953819,0.46483492851257324,0.4784669280052185,-0.06343737989664078,0.5201411843299866,0.43509751558303833,0.009212040342390537,0.5241659283638,0.2617877721786499,-0.03196938335895538,0.50507652759552,0.40095245838165283,-0.0408172532916069,0.5064777135848999,0.49742963910102844,-0.03394172713160515,0.5694783926010132,0.4575487971305847,-0.0003997315652668476,0.5827142596244812,0.2923457622528076,-0.03926212713122368,0.5539610981941223,0.4129634201526642,-0.030825316905975342,0.5462524890899658,0.5060372352600098,-0.012508424930274487,0.6206750273704529,0.49727821350097656,-0.014918537810444832,0.6300577521324158,0.3696768283843994,-0.0394822359085083,0.6000646948814392,0.4287967383861542,-0.03523162752389908,0.5860496163368225,0.4999788999557495,-0.024598561227321625
0.5674271583557129,0.8957082033157349,-9.592358765075915e-07,a,0.48511916399002075,0.8200342059135437,-0.030677683651447296,0.44069334864616394,0.6005068421363831,-0.03543541207909584,0.4379183053970337,0.42664673924446106,-0.04247560724616051,0.4320223331451416,0.308655321598053,-0.040668684989213943,0.48503658175468445,0.44722676277160645,0.008667783811688423,0.4855019152164459,0.2730039954185486,-0.029768681153655052,0.4793367385864258,0.39416003227233887,-0.050662409514188766,0.48351454734802246,0.4993930757045746,-0.05757570266723633,0.5367066860198975,0.4490591287612915,0.008314870297908783,0.5433871150016785,0.2738988995552063,-0.029245568439364433,0.5264186263084412,0.4167591333389282,-0.03562694042921066,0.5250382423400879,0.5168749690055847,-0.02790372632443905,0.588627815246582,0.4736935496330261,-0.0018302220851182938,0.6041450500488281,0.30347126722335815,-0.03914664685726166,0.5771170258522034,0.432283490896225,-0.028385363519191742,0.566932201385498,0.5290826559066772,-0.00910846795886755,0.6419640183448792,0.517032265663147,-0.01642928086221218,0.6512972116470337,0.385063499212265,-0.04237433150410652,0.6229285001754761,0.45410671830177307,-0.036625936627388,0.6079714298248291,0.530998945236206,-0.024621861055493355
0.5820738077163696,0.9063060283660889,-9.61068508331664e-07,a,0.500786304473877,0.8288856744766235,-0.03506077453494072,0.4556746184825897,0.6033501029014587,-0.04141693189740181,0.451169490814209,0.4249570667743683,-0.049218956381082535,0.4490860104560852,0.3006822168827057,-0.04764554649591446,0.49995720386505127,0.44044727087020874,0.006353322882205248,0.503745973110199,0.2682276964187622,-0.03402077406644821,0.49734604358673096,0.39332228899002075,-0.0553344264626503,0.4984623193740845,0.4991820156574249,-0.06227223575115204,0.5554227232933044,0.4433510899543762,0.007474575191736221,0.5650045275688171,0.26947781443595886,-0.03319185599684715,0.5465606451034546,0.41989588737487793,-0.040665268898010254,0.5421193242073059,0.5205814242362976,-0.032792799174785614,0.6104385256767273,0.4701043963432312,-0.0016678820829838514,0.6283202767372131,0.3010823726654053,-0.043348491191864014,0.5996521711349487,0.43683069944381714,-0.0330386683344841,0.5864512920379639,0.534589409828186,-0.012790963985025883,0.6648879647254944,0.51549232006073,-0.015264245681464672,0.6725090742111206,0.38609468936920166,-0.045084722340106964,0.6447290182113647,0.4612506628036499,-0.04013221710920334,0.6310038566589355,0.5371791124343872,-0.02765769325196743
0.588262677192688,0.8877813816070557,-9.017736601890647e-07,a,0.5050548911094666,0.8145893812179565,-0.04059266299009323,0.4598632752895355,0.5910317897796631,-0.048478033393621445,0.453336238861084,0.4080357551574707,-0.05630243942141533,0.44905853271484375,0.2809174954891205,-0.05427553877234459,0.5038958787918091,0.42105087637901306,0.003747621551156044,0.5090460777282715,0.24902957677841187,-0.0358305387198925,0.504070520401001,0.3718233108520508,-0.055524956434965134,0.5041010975837708,0.4789177179336548,-0.06121506169438362,0.5604263544082642,0.42292067408561707,0.008249127306044102,0.5722699761390686,0.2537793517112732,-0.033182282000780106,0.5544149875640869,0.40400922298431396,-0.04065990820527077,0.5482574105262756,0.5058861374855042,-0.03216787800192833,0.6150086522102356,0.4491818845272064,0.002063081366941333,0.6342328190803528,0.2849826216697693,-0.04061109572649002,0.60664302110672,0.4180513322353363,-0.03151658922433853,0.5918741822242737,0.5157517194747925,-0.011587489396333694,0.6686696410179138,0.49343642592430115,-0.008918057195842266,0.6765715479850769,0.36769354343414307,-0.041387252509593964,0.6506114602088928,0.44447755813598633,-0.038707759231328964,0.6367817521095276,0.5211273431777954,-0.027087079361081123
0.5962017774581909,0.8743859529495239,-8.35625939998863e-07,a,0.5119025707244873,0.7987823486328125,-0.041021816432476044,0.46885669231414795,0.5773088335990906,-0.049501653760671616,0.4624525010585785,0.3963879644870758,-0.058124035596847534,0.45376336574554443,0.27000269293785095,-0.05783158168196678,0.5120416879653931,0.4076072573661804,0.006814892403781414,0.5136368870735168,0.24168643355369568,-0.03316028043627739,0.5107529759407043,0.35651010274887085,-0.0553022176027298,0.5128484964370728,0.4620359539985657,-0.06264011561870575,0.5684219598770142,0.4069468080997467,0.011537952348589897,0.5787954926490784,0.24642539024353027,-0.030905529856681824,0.5621800422668457,0.39236313104629517,-0.04132551699876785,0.5563309192657471,0.49609652161598206,-0.03454749286174774,0.6224110126495361,0.4316072165966034,0.005438394844532013,0.6409105658531189,0.2723754644393921,-0.037720974534749985,0.6140674352645874,0.40207338333129883,-0.03159341216087341,0.599236011505127,0.5018296241760254,-0.013471617363393307,0.6759284734725952,0.474408358335495,-0.005505498498678207,0.6832518577575684,0.3538767993450165,-0.03895794227719307,0.6573345065116882,0.4301053285598755,-0.03813822939991951,0.6433888077735901,0.5078821182250977,-0.02762986533343792
0.5929730534553528,0.8823645114898682,-8.752542726142565e-07,a,0.5096538662910461,0.805903434753418,-0.04005509614944458,0.4652932286262512,0.5832132697105408,-0.048625726252794266,0.4578869342803955,0.40191853046417236,-0.057242415845394135,0.44941282272338867,0.2779392898082733,-0.05646529421210289,0.5089071393013,0.41689032316207886,0.002489272737875581,0.5141334533691406,0.2437436431646347,-0.036855001002550125,0.5083861351013184,0.36331918835639954,-0.05704117938876152,0.5071761608123779,0.47065168619155884,-0.06318072974681854,0.5653882622718811,0.4174020290374756,0.006697225384414196,0.5763728618621826,0.2469770312309265,-0.034139618277549744,0.5587932467460632,0.39518630504608154,-0.042395614087581635,0.5520327687263489,0.49865439534187317,-0.03480958938598633,0.6198362112045288,0.4438650608062744,0.0005401181406341493,0.6393507719039917,0.2779809832572937,-0.04086907580494881,0.6122398376464844,0.4080187976360321,-0.033054377883672714,0.5965260863304138,0.5062292814254761,-0.014615058898925781,0.6731268167495728,0.488541841506958,-0.01036358717828989,0.681626558303833,0.36300337314605713,-0.04205278679728508,0.6553894281387329,0.4371190369129181,-0.04014001414179802,0.6400338411331177,0.513529896736145,-0.029556361958384514
0.5495456457138062,0.8886783123016357,-9.270901841773593e-07,a,0.46559399366378784,0.8015562891960144,-0.03431784361600876,0.42161059379577637,0.5798850655555725,-0.040783755481243134,0.4152035117149353,0.4039941132068634,-0.04889659956097603,0.41398167610168457,0.2851795554161072,-0.0474763885140419,0.4690295457839966,0.42848944664001465,0.00839186180382967,0.47330206632614136,0.25643813610076904,-0.03017355315387249,0.46465080976486206,0.38164013624191284,-0.05125890299677849,0.46591341495513916,0.48795032501220703,-0.05829852074384689,0.522685170173645,0.4309474527835846,0.009617428295314312,0.5329242944717407,0.2575644254684448,-0.028979647904634476,0.5125885009765625,0.4045013189315796,-0.03635710850358009,0.5097031593322754,0.5061159133911133,-0.0287643913179636,0.5753235816955566,0.45552194118499756,0.0006106004002504051,0.5943771004676819,0.2873939871788025,-0.03589402139186859,0.5649130344390869,0.4140763282775879,-0.02546088583767414,0.5531907081604004,0.510282576084137,-0.00640880735591054,0.6278154253959656,0.49901479482650757,-0.013341734185814857,0.6396298408508301,0.3675183057785034,-0.03801517188549042,0.6096730828285217,0.434048056602478,-0.03246874362230301,0.594075620174408,0.5085221529006958,-0.02068435214459896
0.5182768106460571,0.821942925453186,-8.275528102785756e-07,a,0.43905675411224365,0.7536383867263794,-0.027613315731287003,0.3970926105976105,0.5486283302307129,-0.03240276500582695,0.38856980204582214,0.3885989785194397,-0.040248215198516846,0.3806792199611664,0.27460145950317383,-0.040712907910346985,0.44690483808517456,0.39856114983558655,0.014224839396774769,0.4418824315071106,0.23966501653194427,-0.025227446109056473,0.43428340554237366,0.3487125337123871,-0.04739754647016525,0.4397004544734955,0.44709253311157227,-0.054244883358478546,0.4973118305206299,0.40471580624580383,0.013070308603346348,0.5007491707801819,0.2471849024295807,-0.028113363310694695,0.4825650751590729,0.3842991888523102,-0.03786172717809677,0.4840470850467682,0.4820500612258911,-0.030512867495417595,0.5476937890052795,0.42925506830215454,0.002437528921291232,0.5599422454833984,0.2676979899406433,-0.036453425884246826,0.5305866599082947,0.393405556678772,-0.026538021862506866,0.5227345824241638,0.4884681701660156,-0.006499709561467171,0.5993130803108215,0.4697299599647522,-0.012122530490159988,0.6030080318450928,0.342517226934433,-0.03827826306223869,0.5729186534881592,0.4111379086971283,-0.0320257693529129,0.5608958601951599,0.4841548800468445,-0.01854074001312256
0.5117024779319763,0.8378379344940186,-8.511980240655248e-07,a,0.4350270628929138,0.7553772926330566,-0.030875487253069878,0.39510780572891235,0.5427800416946411,-0.036187633872032166,0.385226845741272,0.37355872988700867,-0.04503752291202545,0.3751748204231262,0.25261902809143066,-0.046115387231111526,0.44457632303237915,0.3981223404407501,0.020117349922657013,0.4383201599121094,0.23626402020454407,-0.019029825925827026,0.4275309145450592,0.33824992179870605,-0.04200669005513191,0.4325857162475586,0.43263131380081177,-0.050007209181785583,0.4931254982948303,0.3996770679950714,0.019409585744142532,0.4944607615470886,0.2381923794746399,-0.022766686975955963,0.47172942757606506,0.3734514117240906,-0.03369664400815964,0.4733135402202606,0.47240838408470154,-0.026831453666090965,0.5419333577156067,0.4214496612548828,0.008143381215631962,0.5534124374389648,0.2553626596927643,-0.03187217563390732,0.5202777981758118,0.37808462977409363,-0.023072712123394012,0.5124139785766602,0.4751249849796295,-0.003256862750276923,0.5919963121414185,0.4614802598953247,-0.007745929062366486,0.5961357355117798,0.3332695960998535,-0.03386044129729271,0.563939094543457,0.3982755243778229,-0.028775060549378395,0.5521458983421326,0.4728519916534424,-0.016216900199651718
